smiles,COVID_O60885,COVID_O96028,COVID_P00750,COVID_P05556,COVID_P06280,COVID_P09884,COVID_P12268,COVID_P14735,COVID_P17612,COVID_P19784,COVID_P21964,COVID_P25440,COVID_P26358,COVID_P27448,COVID_P33527,COVID_P48556,COVID_P55085,COVID_P55789,COVID_P62873,COVID_P67870,COVID_Q13443,COVID_Q13546,COVID_Q7KZI7,COVID_Q8WTV0,COVID_Q92769,COVID_Q99720,COVID_Q9H773,COVID_Q9H7Z7,COVID_Q9P0L2,COVID_Q9UHD2,COVID_Q9UHI8,COVID_ncats_3clpro,COVID_ncats_ace2_enzyme,COVID_ncats_spike_ace2_ppi,COVID_reframedb_plpro,HIV_ccr5,HIV_cd4,HIV_cxcr4,HIV_integrase,HIV_protease,HIV_reverse_transcriptase,HIV_reverse_transcriptase2
CNc1ccc(C2(O)C(=O)c3ccccc3C2=O)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](N2CCc3ccccc32)C(=O)N1c1ccccc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCCNC(=O)[C@@H]1CCC(=O)N1Cc1ccc(C)cc1)c1cccc(C)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)o1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nn(C)c(-c2nnc(S)n2N)c1Cl,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]n(C(N)=S)c(=O)c1/N=N/c1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
c1csc(-c2nc3ccccn3c2NC2CCCCC2)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(CSc2nnc(NC(=O)c3ccc(=O)[nH]c3)s2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(SC)ccc1C(=O)N1CCN(c2ccc(O)cc2)CC1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(CNc2nc3ccccc3n2CCN2CCCCC2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(/C=N/NC(=O)c2cc[nH]n2)cc1CSc1ccccn1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@@H](c2ccccc2[N+](=O)[O-])N1c1cccc(F)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(SC[C@H](C)CN2CC[C@H](C(C)(C)C)CCC2=O)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)Nc2ccc(O)cc2)c(C)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NNCc1ccc(O)cc1)c1ccccc1Cl,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCN(c2ccc(O)cc2)CC1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1NC(=O)c1cc(-c2ccccc2)nc2ccccc12,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Nc2c(-c3ccccc3O)nc3cnccn23)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)s1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CNc1nnc(CSc2nc3ccccc3s2)s1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccc(N[C@@H]2CCCN(C(=O)c3cc(C(C)C)nc(N)n3)C2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1cccc2cccnc12,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)N(C)C)c2cc(Cl)ccc2n1O,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCCNC(=O)CNC(=O)Cn1cnc2ccccc2c1=O)c1ccccc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N[C@H](NC(=O)c2ccccn2)C(Cl)(Cl)Cl)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2cc(-c3nc4ccc(N)cc4[nH]3)ccc2[nH]1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CN1C(=O)[C@@](NS(=O)(=O)c2ccc(N)cc2)(C(F)(F)F)N=C1O,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(CSc2nc3ccccc3s2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(N2C(=O)CS[C@@H]2c2ccccn2)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2csc(N)n2)s1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(N[C@@H]2CCCC[C@@H]2NS(=O)(=O)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c(/C=C\c2cccc(Cl)c2)nc(O)c1[N+](=O)[O-],,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NNc1c2ccccc2nc2ccccc12)c1cccc(O)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)c2ccc(Br)o2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(CNCc2cccs2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(c2ccc(NCc3ccc(Br)o3)cc2)CC1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(/C=N/Nc2ccccn2)cc1OC,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2nc3cc(N)ccc3o2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N)sc1N=Nc1ccc(Br)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(=O)n(CC)c2cc(N)ccc21,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cnnc1SCc1ccc(C(=O)N/N=C(\CCC(=O)O)c2ccc(C(C)(C)C)cc2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1ccc(/N=N/c2c(C)[nH]n(C(N)=S)c2=O)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Nc2c(-c3ccc(C)cc3)nc3cnccn23)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=[S@](c1ccc2ccccc2c1)c1cnns1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(Nc2ccccc2Nc2ccccn2)nc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(/C=C2/SC(=S)N(CC(=O)O)C2=O)c1C,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NNc1ccccn1)C(=O)NNS(=O)(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(c2ccc(NCc3cccc(C)c3)cc2)CC1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NS(=O)(=O)c2cn(C)c(=O)n(C)c2=O)c(C)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(-c3ccc(N)cc3)nc(N)c2C#N)cc1OC,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N/N=C/c1cccc(O)c1)N/N=C/c1cccc(O)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)NC(=O)[C@@H](Nc1ccc(N2CCCCC2)cc1)c1ccccc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Sc1nnc(-c2ccco2)n1/N=C/C(Cl)=C/c1ccccc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Sc2nnc(/N=C/N(C)C)s2)c2ccccc2n1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(-c2cc(N)n(-c3ccccc3)n2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc([N+](=O)[O-])c1)c1[nH]ncc1Cl,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(-c2nc3ccc(C(=O)O)cc3s2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(CN(Cc2ccco2)C(=O)c2ccco2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCCNC(=O)c1cccc(N2CCCC2=O)c1)c1ccccc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(/C=N\NC(N)=O)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)c2c(OC)cccc2OC)c(C)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccccc2/C1=N/N=C/c1ccc(O)c(O)c1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N/N=C(/C)c2ccncc2)c(OC)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(=O)Nc1ccc(-c2csc(NNC(C)=O)n2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1Br,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc(-c3cccc(N)c3)[nH]c2c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Oc1ccc(/C=N/n2cc(-c3ccccc3)[nH]c2=S)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/n2c(C)n[nH]c2=S)ccc1OCc1ccccc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(SC)ccc1C(=O)Nc1c(Cl)cncc1Cl,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
N#CCC(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)c2cccnc2)c(C)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NN=C1CCC(=NNC(=O)c2cccnc2)CC1)c1cccnc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc(-c3ccc(O)c(O)c3)cn2c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/Nc2ccccc2)ccc1O,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(/C=C/c2nnnn2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=S)c2ccc(N(C)C)cc2)CC1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cc2nc3ccccc3n2CC(=O)N/N=C/c2ccc(O)cc2)cc1OC,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1NC(=O)Nc1ncccc1C,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
S=c1[nH]cc(-c2ccccc2)[nH]1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(Cl)c(C(=O)O)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(/C=N/NC(=O)CNC(=O)c2ccccn2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2snnc2c1)N1CCN(c2ccccc2)CC1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Nc1ccc(Nc2ccccc2)cc1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2nc(NC(=O)C3CCCCC3)sc2c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)NNC(=O)N1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)Nc2ccc(O)cc2)cc1C,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=C2\SC(N3CCC(C)CC3)=NC2=O)ccc1O,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCN1CCCNc1ncnc2c1[nH]c1ccc(Cl)cc12,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CSc2nc(O)cc(=O)n2CC(C)C)cc1F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(-c2noc(Cn3nc(C)c([N+](=O)[O-])c3C)n2)c1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N\Nc2nc3ccccc3[nH]2)cc(OC)c1OC,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N[C@@H]2CCCN(C(=O)c3cn4cc(Cl)ccc4n3)C2)cc1C,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc(C)cc(N/N=C/c3cccc(O)c3)c2c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)CN2CCN(c3nc(C)cc(C)n3)CC2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
C/C(=N\Nc1ccc(Cl)cc1)c1ccccn1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Sc1nnc(C2CCCCC2)n1/N=C/c1ccccn1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N/N=C/c2ccc(O)c(O)c2)cc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2csc(N=C(N)N)n2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(S(=O)(=O)NCC(=O)N(C)Cc3ccccc3)cc2s1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c(/C=C\c2ccc(O)c(O)c2)nc(O)c1[N+](=O)[O-],,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(c2ccc(N)cc2)CC1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(N2Cc3cccc(C(=O)N[C@@H](C)CCc4ccco4)c3C2=O)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Br)cc1CNc1ccc2[nH]c(=O)[nH]c2c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc(C(=O)Nc2ccc3nc(-c4cccnc4)[nH]c3c2)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cccc1/C=N/n1c(S)nnc1-c1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2oc3ccc(N)cc3c(=O)c2c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CNc1c(-c2ccccc2)nc2ccc(Br)cn12,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNC(=O)CCNC(=O)N2CCn3c2nc2ccccc23)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)CCNS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)c(C)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(-c2ccccc2)ccc1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/N2[C@@H](C)CCC[C@@H]2C)cc(OC)c1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2c(s1)CCCC2)c1ccc(N2C(=O)CCC2=O)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)N1N=C(c3ccc(O)cc3)C[C@@H]21,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCSc1nnc(NC(=O)c2cccc(S(=O)(=O)N(C)c3ccc(C)cc3)c2)s1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(C(=S)c2ccc(N(C)C)cc2)CC1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/NC(=O)CN(Cc2ccco2)S(=O)(=O)c2ccccc2)ccc1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2nc(C3CCCCC3)[nH]c2c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c2[n+](c3ccccc31)N=C(c1ccccc1)CS2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(=Nc2ccccc2)n1-c1ccccc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CSc1nc(=O)c(Nc2cccc(Cl)c2)c(O)[nH]1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CC(=O)N/N=C/c1ccc(O)cc1)N/N=C/c1ccc(O)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1noc(C)c1C(=O)Nc1cc(Cl)ccc1N1CCCC1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(CCc2nc3ccccc3o2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](NC(=O)C(=O)N1CCCCC1)[C@H](c1cccs1)N1CCN(c2ccccc2)CC1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/Nc2nc3ccccc3[nH]2)ccc1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=c1/c(=C/c2ccc(O)cc2)sc2n1CCCN=2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(-c2ccc(/C=C3/C(=O)NC(=O)N=C3O)o2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)c2cccc(F)c2)c(C)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(Nc2ccc(C(=O)O)cc2N)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCNS(=O)(=O)c1ccc2[nH]c(=O)sc2c1)c1ccccc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3nc(C)cs3)c2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(NC(=O)Nc2cccs2)CC1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3F)CC2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(SCc2cccnc2)[nH]c(=O)c1C,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccco1)N1CCN=C1SCc1cccnc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/n2nnnc2N)ccc1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(CNc2ccc3c(c2)ncn3C2CCCCC2)nc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(-c2c(C)nn(-c3ccccc3)c2C)n[nH]1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(NC(=O)CN2C(=O)CSC2=O)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(N2C(=O)C[C@H](N3CCc4ccccc43)C2=O)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CCc2sc(-c3nnc(S)o3)cc2C1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(/C=N/NC(=O)c2ccoc2C)cc1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](c1ccco1)N1CCc2ccccc21)c1ccccc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC(=O)N1c1ccc(CSc2nc3ccccc3[nH]2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Oc1ccc(-c2nc(-c3ccc(O)c(O)c3)cs2)cc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(/C=N/NC(=O)c2ccc(O)nn2)ccc1O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2cccc(F)c2)N1c1ccccc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccc(O)c(NS(=O)(=O)c2ccccc2)c1)c1ccccc1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](NC(=O)c1ccc(N(C)C)cc1)[C@H](c1cccs1)N1CCN(C)CC1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(/C=C/c2ccc(N(C)C)cc2)[n+](C)c1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCN(c2ccc(O)cc2)CC1)Nc1cc([N+](=O)[O-])ccc1Cl,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
C/C(=N\C1CCCC1)c1c(C)[nH]n(-c2nc3ccccc3s2)c1=O,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
